fighter_id_x,knockdowns_x,total_strikes_att_x,total_strikes_succ_x,sig_strikes_att_x,sig_strikes_succ_x,takedown_att_x,takedown_succ_x,submission_att_x,reversals_x,ctrl_time_x,fighter_f_name_y,fighter_l_name_y,fighter_nickname_y,fighter_height_cm_y,fighter_weight_lbs_y,fighter_reach_cm_y,fighter_stance_y,fighter_dob_y,fighter_w_y,fighter_l_y,fighter_d_y,fighter_nc_dq_y,fight_stat_id_y,fighter_id_y,knockdowns_y,total_strikes_att_y,total_strikes_succ_y,sig_strikes_att_y,sig_strikes_succ_y,takedown_att_y,takedown_succ_y,submission_att_y,reversals_y,ctrl_time_y,winner
3952.0,0.0,78.0,43.0,63.0,29.0,5.0,3.0,1.0,2.0,5:14,Andre,Fili,Touchy,180.34,145.0,187.96,Orthodox,1990-06-25,22,10,0,1.0,5801,2991.0,0.0,135.0,66.0,102.0,42.0,8.0,5.0,1.0,2.0,6:32,2991.0
3224.0,0.0,91.0,46.0,69.0,25.0,13.0,4.0,1.0,0.0,5:33,Andre,Fili,Touchy,180.34,145.0,187.96,Orthodox,1990-06-25,22,10,0,1.0,7621,2991.0,1.0,151.0,72.0,124.0,45.0,2.0,1.0,0.0,1.0,2:20,2991.0
1996.0,0.0,140.0,77.0,116.0,55.0,2.0,0.0,0.0,0.0,0:22,Andre,Fili,Touchy,180.34,145.0,187.96,Orthodox,1990-06-25,22,10,0,1.0,8535,2991.0,1.0,166.0,76.0,145.0,55.0,6.0,5.0,0.0,0.0,4:28,2991.0
1261.0,0.0,8.0,5.0,4.0,1.0,2.0,0.0,1.0,0.0,0:11,Andre,Fili,Touchy,180.34,145.0,187.96,Orthodox,1990-06-25,22,10,0,1.0,6181,2991.0,0.0,9.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,2:10,1261.0
2109.0,0.0,53.0,30.0,45.0,23.0,2.0,1.0,0.0,0.0,1:44,Andre,Fili,Touchy,180.34,145.0,187.96,Orthodox,1990-06-25,22,10,0,1.0,4813,2991.0,0.0,113.0,63.0,105.0,55.0,1.0,1.0,0.0,0.0,0:40,2991.0
1662.0,0.0,74.0,60.0,49.0,40.0,3.0,3.0,5.0,0.0,12:51,Charles,Rosa,Boston Strong,175.26,145.0,175.26,Switch,1986-08-24,14,8,0,,10921,949.0,0.0,17.0,12.0,10.0,5.0,0.0,0.0,0.0,0.0,0:00,1662.0
102.0,0.0,166.0,102.0,159.0,97.0,1.0,1.0,0.0,0.0,1:25,Charles,Rosa,Boston Strong,175.26,145.0,175.26,Switch,1986-08-24,14,8,0,,13205,949.0,0.0,170.0,54.0,167.0,51.0,9.0,2.0,1.0,0.0,0:52,102.0
983.0,0.0,149.0,97.0,100.0,56.0,1.0,1.0,2.0,2.0,0:36,Charles,Rosa,Boston Strong,175.26,145.0,175.26,Switch,1986-08-24,14,8,0,,6413,949.0,0.0,117.0,67.0,79.0,39.0,14.0,5.0,0.0,0.0,8:48,983.0
3652.0,0.0,141.0,88.0,99.0,58.0,8.0,6.0,3.0,2.0,7:39,Charles,Rosa,Boston Strong,175.26,145.0,175.26,Switch,1986-08-24,14,8,0,,12615,949.0,0.0,132.0,71.0,107.0,46.0,0.0,0.0,1.0,1.0,2:42,3652.0
3622.0,1.0,190.0,98.0,167.0,77.0,0.0,0.0,0.0,0.0,0:10,Charles,Rosa,Boston Strong,175.26,145.0,175.26,Switch,1986-08-24,14,8,0,,8075,949.0,0.0,261.0,86.0,261.0,86.0,7.0,1.0,0.0,0.0,0:44,3622.0
649.0,0.0,171.0,109.0,86.0,33.0,3.0,3.0,1.0,2.0,8:51,Charles,Rosa,Boston Strong,175.26,145.0,175.26,Switch,1986-08-24,14,8,0,,5761,949.0,0.0,99.0,29.0,91.0,22.0,4.0,2.0,1.0,3.0,0:55,649.0
1662.0,0.0,28.0,24.0,7.0,6.0,1.0,1.0,1.0,0.0,4:00,Matt,Sayles,,170.18,155.0,172.72,Orthodox,1994-02-21,8,4,0,,10667,799.0,0.0,9.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0:00,1662.0
1495.0,0.0,103.0,32.0,93.0,26.0,10.0,2.0,4.0,0.0,3:47,Matt,Sayles,,170.18,155.0,172.72,Orthodox,1994-02-21,8,4,0,,10047,799.0,0.0,181.0,106.0,147.0,75.0,0.0,0.0,1.0,1.0,2:47,799.0
2085.0,0.0,37.0,22.0,20.0,9.0,6.0,1.0,3.0,0.0,2:48,Matt,Sayles,,170.18,155.0,172.72,Orthodox,1994-02-21,8,4,0,,12589,799.0,0.0,34.0,13.0,34.0,13.0,1.0,1.0,1.0,0.0,1:14,2085.0
1662.0,0.0,56.0,28.0,44.0,17.0,3.0,0.0,2.0,1.0,3:11,Bobby,Moffett,The Wolfman,177.8,145.0,185.42,Orthodox,1990-06-01,13,5,0,1.0,9929,1647.0,0.0,63.0,25.0,42.0,9.0,8.0,5.0,2.0,1.0,6:01,1662.0
3839.0,0.0,244.0,88.0,239.0,83.0,7.0,3.0,0.0,0.0,0:39,Bobby,Moffett,The Wolfman,177.8,145.0,185.42,Orthodox,1990-06-01,13,5,0,1.0,10345,1647.0,0.0,247.0,98.0,236.0,90.0,1.0,0.0,0.0,0.0,0:24,3839.0
981.0,0.0,130.0,90.0,102.0,70.0,1.0,1.0,0.0,0.0,2:03,Michelle,Waterson-Gomez,The Karate Hottie,160.02,115.0,157.48,Orthodox,1986-01-06,18,12,0,,14431,179.0,0.0,37.0,16.0,32.0,13.0,6.0,1.0,0.0,0.0,2:49,981.0
981.0,0.0,304.0,144.0,282.0,125.0,0.0,0.0,0.0,0.0,0:51,Michelle,Waterson-Gomez,The Karate Hottie,160.02,115.0,157.48,Orthodox,1986-01-06,18,12,0,,11975,179.0,0.0,222.0,100.0,205.0,88.0,5.0,1.0,0.0,0.0,3:54,981.0
2171.0,0.0,141.0,77.0,118.0,57.0,0.0,0.0,0.0,0.0,0:55,Michelle,Waterson-Gomez,The Karate Hottie,160.02,115.0,157.48,Orthodox,1986-01-06,18,12,0,,9961,179.0,0.0,167.0,82.0,149.0,64.0,4.0,2.0,1.0,0.0,3:34,179.0
3063.0,0.0,106.0,48.0,103.0,45.0,10.0,1.0,0.0,0.0,0:46,Michelle,Waterson-Gomez,The Karate Hottie,160.02,115.0,157.48,Orthodox,1986-01-06,18,12,0,,10925,179.0,0.0,98.0,44.0,98.0,44.0,0.0,0.0,0.0,0.0,0:00,3063.0
1523.0,1.0,86.0,56.0,72.0,47.0,1.0,1.0,1.0,1.0,4:33,Michelle,Waterson-Gomez,The Karate Hottie,160.02,115.0,157.48,Orthodox,1986-01-06,18,12,0,,8113,179.0,0.0,44.0,31.0,33.0,22.0,1.0,1.0,0.0,0.0,0:50,1523.0
375.0,0.0,238.0,154.0,173.0,95.0,2.0,1.0,0.0,0.0,3:57,Michelle,Waterson-Gomez,The Karate Hottie,160.02,115.0,157.48,Orthodox,1986-01-06,18,12,0,,8709,179.0,0.0,148.0,66.0,138.0,56.0,3.0,2.0,0.0,1.0,4:30,375.0
2396.0,0.0,347.0,226.0,300.0,180.0,5.0,3.0,1.0,0.0,5:33,Michelle,Waterson-Gomez,The Karate Hottie,160.02,115.0,157.48,Orthodox,1986-01-06,18,12,0,,10541,179.0,0.0,174.0,71.0,160.0,58.0,9.0,1.0,1.0,0.0,4:59,2396.0
286.0,0.0,16.0,9.0,12.0,5.0,1.0,0.0,0.0,0.0,0:00,Michelle,Waterson-Gomez,The Karate Hottie,160.02,115.0,157.48,Orthodox,1986-01-06,18,12,0,,7871,179.0,0.0,18.0,13.0,17.0,12.0,1.0,1.0,2.0,0.0,1:47,179.0
1916.0,0.0,36.0,19.0,24.0,8.0,1.0,1.0,1.0,0.0,7:55,Michelle,Waterson-Gomez,The Karate Hottie,160.02,115.0,157.48,Orthodox,1986-01-06,18,12,0,,6495,179.0,0.0,120.0,102.0,60.0,47.0,3.0,3.0,4.0,0.0,1:57,179.0
981.0,0.0,150.0,115.0,62.0,33.0,0.0,0.0,0.0,0.0,0:05,Virna,Jandiroba,Carcara,160.02,115.0,162.56,Orthodox,1988-05-30,19,3,0,,13967,2410.0,0.0,116.0,91.0,43.0,27.0,7.0,3.0,0.0,1.0,12:02,2410.0
1057.0,0.0,273.0,124.0,233.0,88.0,5.0,1.0,1.0,0.0,0:43,Virna,Jandiroba,Carcara,160.02,115.0,162.56,Orthodox,1988-05-30,19,3,0,,12449,2410.0,1.0,224.0,119.0,155.0,50.0,8.0,1.0,0.0,0.0,3:06,1057.0
3239.0,0.0,195.0,101.0,174.0,82.0,5.0,0.0,0.0,0.0,2:34,Virna,Jandiroba,Carcara,160.02,115.0,162.56,Orthodox,1988-05-30,19,3,0,,11593,2410.0,0.0,152.0,80.0,134.0,63.0,1.0,1.0,0.0,0.0,2:44,3239.0
3063.0,0.0,128.0,97.0,51.0,25.0,10.0,4.0,0.0,1.0,5:27,Virna,Jandiroba,Carcara,160.02,115.0,162.56,Orthodox,1988-05-30,19,3,0,,10025,2410.0,0.0,89.0,64.0,37.0,17.0,9.0,3.0,0.0,2.0,3:48,3063.0
2568.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0:00,Virna,Jandiroba,Carcara,160.02,115.0,162.56,Orthodox,1988-05-30,19,3,0,,11235,2410.0,0.0,15.0,12.0,5.0,4.0,1.0,1.0,2.0,0.0,1:33,2410.0
1561.0,0.0,48.0,26.0,44.0,23.0,1.0,0.0,0.0,0.0,2:34,Virna,Jandiroba,Carcara,160.02,115.0,162.56,Orthodox,1988-05-30,19,3,0,,12083,2410.0,0.0,83.0,39.0,80.0,36.0,0.0,0.0,1.0,0.0,0:46,2410.0
981.0,0.0,78.0,44.0,52.0,19.0,0.0,0.0,0.0,0.0,0:15,Amanda,Lemos,,162.56,115.0,165.1,Southpaw,1987-05-22,13,3,1,,13499,2057.0,0.0,67.0,43.0,53.0,29.0,2.0,1.0,1.0,0.0,3:06,2057.0
16.0,1.0,358.0,296.0,217.0,163.0,7.0,6.0,0.0,0.0,16:07,Amanda,Lemos,,162.56,115.0,165.1,Southpaw,1987-05-22,13,3,1,,14321,2057.0,0.0,68.0,29.0,63.0,24.0,0.0,0.0,2.0,0.0,0:34,16.0
179.0,0.0,62.0,35.0,56.0,29.0,2.0,1.0,0.0,0.0,1:08,Amanda,Lemos,,162.56,115.0,165.1,Southpaw,1987-05-22,13,3,1,,13191,2057.0,0.0,35.0,20.0,35.0,20.0,0.0,0.0,1.0,1.0,0:05,2057.0
585.0,0.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0:00,Amanda,Lemos,,162.56,115.0,165.1,Southpaw,1987-05-22,13,3,1,,11779,2057.0,2.0,47.0,30.0,46.0,29.0,0.0,0.0,0.0,0.0,1:13,2057.0
2739.0,0.0,9.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,0:06,Amanda,Lemos,,162.56,115.0,165.1,Southpaw,1987-05-22,13,3,1,,10709,2057.0,0.0,18.0,14.0,12.0,8.0,1.0,1.0,1.0,0.0,2:20,2057.0
629.0,0.0,207.0,114.0,192.0,101.0,0.0,0.0,0.0,0.0,1:28,Amanda,Lemos,,162.56,115.0,165.1,Southpaw,1987-05-22,13,3,1,,8329,2057.0,0.0,108.0,70.0,106.0,68.0,1.0,1.0,0.0,0.0,0:34,629.0
981.0,0.0,207.0,79.0,200.0,72.0,0.0,0.0,0.0,0.0,0:41,Yan,Xiaonan,,165.1,115.0,160.02,Orthodox,1989-06-16,17,3,0,1.0,12769,69.0,0.0,143.0,66.0,132.0,56.0,4.0,2.0,0.0,0.0,1:33,981.0
3976.0,0.0,32.0,12.0,32.0,12.0,0.0,0.0,0.0,0.0,0:00,Yan,Xiaonan,,165.1,115.0,160.02,Orthodox,1989-06-16,17,3,0,1.0,13979,69.0,1.0,36.0,26.0,36.0,26.0,0.0,0.0,0.0,0.0,0:02,69.0
3239.0,0.0,339.0,224.0,151.0,61.0,11.0,2.0,2.0,2.0,9:19,Yan,Xiaonan,,165.1,115.0,160.02,Orthodox,1989-06-16,17,3,0,1.0,13409,69.0,0.0,240.0,151.0,195.0,113.0,0.0,0.0,0.0,0.0,4:11,69.0
2171.0,0.0,103.0,51.0,85.0,38.0,1.0,0.0,1.0,0.0,1:44,Yan,Xiaonan,,165.1,115.0,160.02,Orthodox,1989-06-16,17,3,0,1.0,10845,69.0,0.0,254.0,157.0,178.0,93.0,6.0,5.0,0.0,0.0,5:07,69.0
2905.0,0.0,149.0,84.0,96.0,36.0,10.0,2.0,0.0,0.0,6:46,Yan,Xiaonan,,165.1,115.0,160.02,Orthodox,1989-06-16,17,3,0,1.0,11491,69.0,0.0,234.0,133.0,170.0,74.0,0.0,0.0,0.0,0.0,0:19,69.0
1258.0,0.0,212.0,44.0,212.0,44.0,0.0,0.0,0.0,0.0,0:00,Yan,Xiaonan,,165.1,115.0,160.02,Orthodox,1989-06-16,17,3,0,1.0,9185,69.0,0.0,227.0,71.0,227.0,71.0,0.0,0.0,0.0,0.0,0:00,69.0
3327.0,0.0,233.0,139.0,134.0,52.0,6.0,2.0,0.0,0.0,7:43,Yan,Xiaonan,,165.1,115.0,160.02,Orthodox,1989-06-16,17,3,0,1.0,8659,69.0,0.0,222.0,106.0,211.0,96.0,0.0,0.0,0.0,0.0,0:03,69.0
981.0,1.0,52.0,26.0,36.0,15.0,0.0,0.0,0.0,0.0,0:07,Amanda,Ribas,,160.02,125.0,167.64,Orthodox,1993-08-26,11,4,0,,11681,1057.0,0.0,57.0,35.0,23.0,7.0,1.0,1.0,0.0,0.0,3:39,981.0
3239.0,0.0,175.0,50.0,145.0,20.0,6.0,0.0,0.0,0.0,0:02,Amanda,Ribas,,160.02,125.0,167.64,Orthodox,1993-08-26,11,4,0,,10535,1057.0,0.0,216.0,84.0,206.0,74.0,2.0,2.0,0.0,0.0,1:46,1057.0
3950.0,0.0,162.0,86.0,115.0,46.0,0.0,0.0,2.0,0.0,0:00,Amanda,Ribas,,160.02,125.0,167.64,Orthodox,1993-08-26,11,4,0,,13777,1057.0,0.0,320.0,205.0,183.0,98.0,2.0,2.0,0.0,0.0,8:20,1057.0
3467.0,0.0,230.0,71.0,222.0,63.0,2.0,0.0,0.0,0.0,0:06,Amanda,Ribas,,160.02,125.0,167.64,Orthodox,1993-08-26,11,4,0,,12997,1057.0,0.0,204.0,84.0,169.0,55.0,6.0,3.0,0.0,0.0,4:49,3467.0
145.0,0.0,37.0,18.0,25.0,7.0,0.0,0.0,0.0,1.0,1:34,Amanda,Ribas,,160.02,125.0,167.64,Orthodox,1993-08-26,11,4,0,,10191,1057.0,0.0,92.0,67.0,41.0,21.0,5.0,2.0,2.0,0.0,4:32,1057.0
981.0,1.0,213.0,129.0,202.0,118.0,1.0,0.0,0.0,1.0,3:01,Jessica,Aguilar,Jag,160.02,115.0,160.02,Orthodox,1982-05-08,20,8,0,,9955,4082.0,0.0,127.0,63.0,114.0,50.0,1.0,0.0,1.0,0.0,1:40,981.0
16.0,0.0,79.0,63.0,58.0,45.0,3.0,1.0,2.0,0.0,2:30,Jessica,Aguilar,Jag,160.02,115.0,160.02,Orthodox,1982-05-08,20,8,0,,9581,4082.0,0.0,14.0,11.0,12.0,9.0,1.0,0.0,0.0,0.0,0:47,16.0
2905.0,0.0,263.0,121.0,248.0,111.0,4.0,4.0,0.0,0.0,2:36,Jessica,Aguilar,Jag,160.02,115.0,160.02,Orthodox,1982-05-08,20,8,0,,6589,4082.0,0.0,210.0,88.0,189.0,70.0,3.0,0.0,0.0,0.0,0:47,2905.0
3831.0,0.0,105.0,63.0,80.0,45.0,2.0,1.0,1.0,0.0,3:30,AJ,Fletcher,The Ghost,177.8,170.0,170.18,Switch,1997-02-18,10,3,0,,14429,2974.0,0.0,57.0,29.0,51.0,25.0,2.0,0.0,0.0,0.0,0:33,3831.0
760.0,0.0,97.0,54.0,82.0,40.0,1.0,1.0,0.0,0.0,4:55,AJ,Fletcher,The Ghost,177.8,170.0,170.18,Switch,1997-02-18,10,3,0,,12797,2974.0,0.0,124.0,87.0,64.0,34.0,6.0,4.0,2.0,2.0,5:42,760.0
3831.0,1.0,9.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0:03,Gabe,Green,Gifted,177.8,170.0,185.42,Switch,1993-05-02,11,5,0,,13987,2726.0,0.0,12.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0:00,3831.0
980.0,0.0,345.0,175.0,344.0,175.0,1.0,1.0,0.0,0.0,0:27,Gabe,Green,Gifted,177.8,170.0,185.42,Switch,1993-05-02,11,5,0,,10989,2726.0,0.0,273.0,127.0,273.0,127.0,0.0,0.0,0.0,0.0,0:11,980.0
2865.0,1.0,206.0,129.0,193.0,116.0,2.0,1.0,0.0,0.0,0:46,Gabe,Green,Gifted,177.8,170.0,185.42,Switch,1993-05-02,11,5,0,,13135,2726.0,0.0,208.0,102.0,195.0,90.0,4.0,1.0,0.0,0.0,2:17,2865.0
3831.0,0.0,42.0,25.0,16.0,3.0,1.0,0.0,0.0,0.0,0:00,Rinat,Fakhretdinov,Gladiator,182.88,170.0,187.96,Orthodox,1991-09-28,21,1,0,,13605,3034.0,1.0,149.0,102.0,68.0,43.0,9.0,7.0,0.0,0.0,14:11,3034.0
2070.0,0.0,8.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0:00,Rinat,Fakhretdinov,Gladiator,182.88,170.0,187.96,Orthodox,1991-09-28,21,1,0,,14133,3034.0,1.0,17.0,11.0,17.0,11.0,0.0,0.0,1.0,0.0,0:20,3034.0
3831.0,1.0,10.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,0:02,Takashi,Sato,Ten,177.8,170.0,185.42,Southpaw,1990-06-09,16,7,0,,13251,807.0,0.0,8.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0:00,3831.0
1577.0,0.0,148.0,78.0,106.0,49.0,9.0,2.0,1.0,0.0,2:31,Takashi,Sato,Ten,177.8,170.0,185.42,Southpaw,1990-06-09,16,7,0,,10409,807.0,0.0,95.0,34.0,89.0,29.0,2.0,1.0,0.0,0.0,0:38,1577.0
1496.0,0.0,166.0,140.0,55.0,44.0,3.0,3.0,1.0,0.0,8:09,Takashi,Sato,Ten,177.8,170.0,185.42,Southpaw,1990-06-09,16,7,0,,12827,807.0,0.0,34.0,16.0,23.0,9.0,0.0,0.0,0.0,0.0,0:00,1496.0
3889.0,0.0,82.0,43.0,73.0,40.0,2.0,1.0,1.0,0.0,1:09,Takashi,Sato,Ten,177.8,170.0,185.42,Southpaw,1990-06-09,16,7,0,,11559,807.0,0.0,58.0,15.0,58.0,15.0,0.0,0.0,0.0,0.0,0:02,3889.0
803.0,0.0,91.0,47.0,90.0,46.0,0.0,0.0,0.0,0.0,0:25,Takashi,Sato,Ten,177.8,170.0,185.42,Southpaw,1990-06-09,16,7,0,,10029,807.0,1.0,74.0,33.0,69.0,28.0,0.0,0.0,0.0,0.0,0:17,807.0
3831.0,0.0,96.0,54.0,87.0,46.0,1.0,1.0,1.0,0.0,1:22,Gilbert,Urbina,The RGV Bad Boy,190.5,170.0,190.5,Orthodox,1996-04-05,7,3,0,,12275,314.0,0.0,95.0,63.0,76.0,45.0,6.0,2.0,0.0,0.0,2:40,3831.0
3385.0,0.0,48.0,28.0,32.0,16.0,0.0,0.0,0.0,0.0,0:05,Gilbert,Urbina,The RGV Bad Boy,190.5,170.0,190.5,Orthodox,1996-04-05,7,3,0,,14015,314.0,1.0,139.0,100.0,82.0,51.0,2.0,2.0,1.0,0.0,3:06,314.0
1108.0,0.0,10.0,0.0,9.0,0.0,3.0,2.0,1.0,0.0,1:58,Charles,Jourdain,Air,175.26,145.0,175.26,Switch,1995-11-27,15,6,1,,14427,2320.0,0.0,10.0,8.0,9.0,8.0,0.0,0.0,1.0,0.0,0:00,2320.0
2743.0,0.0,216.0,171.0,57.0,32.0,0.0,0.0,0.0,0.0,0:43,Charles,Jourdain,Air,175.26,145.0,175.26,Switch,1995-11-27,15,6,1,,13975,2320.0,0.0,266.0,175.0,168.0,80.0,0.0,0.0,0.0,0.0,6:48,2320.0
3073.0,0.0,217.0,106.0,214.0,103.0,5.0,2.0,1.0,0.0,2:35,Charles,Jourdain,Air,175.26,145.0,175.26,Switch,1995-11-27,15,6,1,,12281,2320.0,1.0,181.0,103.0,163.0,85.0,0.0,0.0,0.0,0.0,0:00,3073.0
287.0,0.0,14.0,8.0,14.0,8.0,1.0,1.0,0.0,1.0,0:57,Charles,Jourdain,Air,175.26,145.0,175.26,Switch,1995-11-27,15,6,1,,12925,2320.0,0.0,8.0,5.0,7.0,4.0,0.0,0.0,1.0,0.0,0:19,2320.0
2991.0,0.0,183.0,52.0,171.0,44.0,6.0,5.0,0.0,0.0,1:46,Charles,Jourdain,Air,175.26,145.0,175.26,Switch,1995-11-27,15,6,1,,11039,2320.0,1.0,142.0,65.0,138.0,62.0,0.0,0.0,0.0,0.0,0:14,2991.0
3622.0,0.0,116.0,67.0,80.0,42.0,7.0,2.0,3.0,0.0,6:25,Charles,Jourdain,Air,175.26,145.0,175.26,Switch,1995-11-27,15,6,1,,13185,2320.0,0.0,241.0,161.0,188.0,113.0,1.0,0.0,0.0,0.0,2:08,3622.0
3472.0,1.0,96.0,44.0,94.0,42.0,0.0,0.0,0.0,0.0,1:08,Charles,Jourdain,Air,175.26,145.0,175.26,Switch,1995-11-27,15,6,1,,10727,2320.0,2.0,140.0,75.0,129.0,64.0,0.0,0.0,0.0,0.0,0:21,2320.0
2727.0,0.0,152.0,85.0,144.0,78.0,4.0,4.0,0.0,0.0,2:01,Charles,Jourdain,Air,175.26,145.0,175.26,Switch,1995-11-27,15,6,1,,10101,2320.0,0.0,146.0,55.0,146.0,55.0,0.0,0.0,0.0,0.0,0:00,2727.0
1108.0,1.0,14.0,4.0,14.0,4.0,0.0,0.0,0.0,0.0,0:01,Danny,Chavez,The Colombian Warrior,172.72,145.0,170.18,Orthodox,1987-03-14,11,5,1,,13085,3485.0,0.0,9.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0:00,1108.0
3652.0,0.0,156.0,59.0,139.0,43.0,6.0,0.0,0.0,0.0,1:03,Danny,Chavez,The Colombian Warrior,172.72,145.0,170.18,Orthodox,1987-03-14,11,5,1,,11233,3485.0,0.0,113.0,52.0,110.0,49.0,4.0,4.0,0.0,0.0,2:05,3485.0
2773.0,0.0,191.0,138.0,131.0,82.0,7.0,2.0,0.0,0.0,6:07,Danny,Chavez,The Colombian Warrior,172.72,145.0,170.18,Orthodox,1987-03-14,11,5,1,,11745,3485.0,0.0,116.0,42.0,113.0,39.0,1.0,1.0,0.0,0.0,0:10,2773.0
1108.0,0.0,227.0,71.0,224.0,68.0,0.0,0.0,0.0,0.0,0:00,Zubaira,Tukhugov,Warrior,172.72,155.0,172.72,Orthodox,1991-01-15,20,6,1,,12447,341.0,0.0,185.0,78.0,181.0,77.0,7.0,2.0,0.0,0.0,0:55,341.0
3280.0,0.0,137.0,70.0,136.0,69.0,0.0,0.0,0.0,0.0,0:00,Zubaira,Tukhugov,Warrior,172.72,155.0,172.72,Orthodox,1991-01-15,20,6,1,,11359,341.0,0.0,98.0,40.0,93.0,35.0,7.0,1.0,0.0,0.0,2:03,3280.0
672.0,0.0,97.0,27.0,97.0,27.0,0.0,0.0,0.0,0.0,0:00,Zubaira,Tukhugov,Warrior,172.72,155.0,172.72,Orthodox,1991-01-15,20,6,1,,5097,341.0,0.0,102.0,41.0,95.0,35.0,6.0,3.0,0.0,0.0,0:43,341.0
1644.0,0.0,137.0,52.0,129.0,44.0,0.0,0.0,0.0,0.0,0:05,Zubaira,Tukhugov,Warrior,172.72,155.0,172.72,Orthodox,1991-01-15,20,6,1,,7221,341.0,0.0,115.0,32.0,112.0,29.0,8.0,3.0,0.0,0.0,1:54,1644.0
4081.0,0.0,28.0,9.0,28.0,9.0,0.0,0.0,0.0,0.0,0:00,Zubaira,Tukhugov,Warrior,172.72,155.0,172.72,Orthodox,1991-01-15,20,6,1,,10839,341.0,2.0,37.0,28.0,36.0,28.0,0.0,0.0,0.0,0.0,0:09,341.0
1108.0,0.0,106.0,57.0,102.0,53.0,13.0,8.0,1.0,0.0,3:26,Bill,Algeo,Senor Perfecto,182.88,145.0,185.42,Switch,1989-06-09,17,7,0,,12013,4037.0,0.0,187.0,90.0,170.0,76.0,1.0,0.0,0.0,1.0,0:41,1108.0
2991.0,0.0,151.0,67.0,142.0,59.0,3.0,1.0,2.0,0.0,4:18,Bill,Algeo,Senor Perfecto,182.88,145.0,185.42,Switch,1989-06-09,17,7,0,,13383,4037.0,0.0,246.0,151.0,170.0,81.0,3.0,0.0,0.0,0.0,0:07,2991.0
3543.0,0.0,65.0,28.0,53.0,23.0,13.0,4.0,1.0,1.0,4:18,Bill,Algeo,Senor Perfecto,182.88,145.0,185.42,Switch,1989-06-09,17,7,0,,11555,4037.0,0.0,150.0,118.0,95.0,70.0,3.0,1.0,0.0,1.0,4:16,4037.0
2124.0,0.0,180.0,127.0,156.0,104.0,11.0,5.0,0.0,1.0,6:13,Bill,Algeo,Senor Perfecto,182.88,145.0,185.42,Switch,1989-06-09,17,7,0,,11277,4037.0,0.0,224.0,145.0,168.0,89.0,1.0,1.0,0.0,0.0,1:19,2124.0
1108.0,0.0,29.0,10.0,29.0,10.0,2.0,0.0,0.0,0.0,0:57,Lerone,Murphy,The Miracle,175.26,145.0,185.42,Orthodox,1991-07-22,13,0,1,,11123,1552.0,0.0,42.0,24.0,40.0,22.0,2.0,1.0,0.0,0.0,1:22,1552.0
3989.0,0.0,16.0,12.0,6.0,4.0,7.0,5.0,0.0,0.0,4:05,Lerone,Murphy,The Miracle,175.26,145.0,185.42,Orthodox,1991-07-22,13,0,1,,12439,1552.0,1.0,8.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0:09,1552.0
1108.0,0.0,36.0,12.0,34.0,10.0,3.0,2.0,1.0,0.0,1:06,Eduardo,Garagorri,,175.26,145.0,177.8,Orthodox,1989-05-28,13,2,0,,10649,2878.0,0.0,16.0,6.0,16.0,6.0,0.0,0.0,0.0,0.0,0:03,1108.0
3103.0,0.0,168.0,120.0,72.0,32.0,21.0,7.0,1.0,0.0,7:34,Eduardo,Garagorri,,175.26,145.0,177.8,Orthodox,1989-05-28,13,2,0,,11485,2878.0,0.0,90.0,48.0,78.0,36.0,0.0,0.0,0.0,0.0,0:10,3103.0
1108.0,0.0,129.0,48.0,120.0,40.0,3.0,3.0,0.0,0.0,2:46,Journey,Newson,,165.1,135.0,170.18,Orthodox,1989-03-07,10,5,0,1.0,10199,1488.0,0.0,127.0,41.0,123.0,38.0,1.0,0.0,1.0,0.0,0:10,1108.0
1595.0,0.0,145.0,65.0,105.0,30.0,13.0,6.0,0.0,0.0,6:59,Journey,Newson,,165.1,135.0,170.18,Orthodox,1989-03-07,10,5,0,1.0,13601,1488.0,0.0,136.0,49.0,106.0,26.0,2.0,0.0,0.0,0.0,0:00,1595.0
1108.0,0.0,8.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0:00,Said,Nurmagomedov,,172.72,135.0,177.8,Orthodox,1992-04-05,17,3,0,,9749,1435.0,1.0,24.0,17.0,24.0,17.0,0.0,0.0,0.0,0.0,0:05,1435.0
559.0,0.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0:10,Said,Nurmagomedov,,172.72,135.0,177.8,Orthodox,1992-04-05,17,3,0,,12649,1435.0,0.0,13.0,7.0,13.0,7.0,1.0,0.0,1.0,0.0,0:02,1435.0
